
# Surface 0 of 1 surfaces

# Curve title: ""map.dat" using 1:2:3"

# IsoCurve 0, 101 points
# x y z type
 4.8268  2.0861 -13.4816 i
 4.8868  2.0861 -7.1612 i
 4.9468  2.0861 -0.4163 i
 5.0068  2.0861  5.0406 i
 5.0668  2.0861  7.9287 i
 5.1268  2.0861  7.879 i
 5.1868  2.0861  5.5829 i
 5.2468  2.0861  2.5308 i
 5.3068  2.0861  0.426 i
 5.3668  2.0861  0.4954 i
 5.4268  2.0861  2.9743 i
 5.4868  2.0861  6.9838 i
 5.5468  2.0861  10.8667 i
 5.6068  2.0861  12.8654 i
 5.6668  2.0861  11.8747 i
 5.7268  2.0861  7.9587 i
 5.7868  2.0861  2.4016 i
 5.8468  2.0861 -2.7569 i
 5.9068  2.0861 -5.5412 i
 5.9668  2.0861 -4.892 i
 6.0268  2.0861 -1.1965 i
 6.0868  2.0861  3.7532 i
 6.1468  2.0861  7.4033 i
 6.2068  2.0861  7.4692 i
 6.2668  2.0861  2.9581 i

# IsoCurve 75, 101 points
# x y z type
 0.2565  2.1143  1.277 i
 0.3165  2.1143 -5.4131 i
 0.3765  2.1143 -13.4935 i
 0.4365  2.1143 -19.7803 i
 0.4965  2.1143 -21.2815 i
 0.5565  2.1143 -16.4805 i
 0.6165  2.1143 -6.183 i
 0.6765  2.1143  6.4616 i
 0.7365  2.1143  16.8737 i
 0.7965  2.1143  20.6494 i
 0.8565  2.1143  15.3295 i
 0.9165  2.1143  1.6851 i
 0.9765  2.1143 -16.0125 i
 1.0365  2.1143 -30.9511 i
 1.0965  2.1143 -35.759 i
 1.1565  2.1143 -24.9223 i
 1.2165  2.1143  3.1471 i
 1.2765  2.1143  45.1127 i
 1.3365  2.1143  93.1944 i
 1.3965  2.1143  137.067 i
 1.4565  2.1143  166.647 i
 1.5165  2.1143  174.928 i
 1.5765  2.1143  159.985 i
 1.6365  2.1143  125.529 i
 1.6965  2.1143  79.8144 i
 1.7565  2.1143  33.2662 i
 1.8165  2.1143 -4.4396 i
 1.8765  2.1143 -26.9416 i
 1.9365  2.1143 -32.6339 i
 1.9965  2.1143 -24.6029 i
 2.0565  2.1143 -9.1695 i
 2.1165  2.1143  6.4143 i
 2.1765  2.1143  16.3223 i
 2.2365  2.1143  17.8086 i
 2.2965  2.1143  11.6784 i
 2.3565  2.1143  1.5255 i
 2.4165  2.1143 -7.9034 i
 2.4765  2.1143 -12.5828 i
 2.5365  2.1143 -10.6547 i
 2.5965  2.1143 -2.9739 i
 2.6565  2.1143  7.3707 i
 2.7165  2.1143  16.3163 i
 2.7765  2.1143  20.3651 i
 2.8365  2.1143  17.8334 i
 2.8965  2.1143  9.3824 i
 2.9565  2.1143 -2.3146 i
 3.0165  2.1143 -13.5979 i
 3.0765  2.1143 -21.1334 i
 3.1365  2.1143 -23.0288 i
 3.1965  2.1143 -19.3758 i
 3.2565  2.1143 -12.0678 i
 3.3165  2.1143 -4.0127 i
 3.3765  2.1143  1.9356 i
 3.4365  2.1143  3.9288 i
 3.4965  2.1143  1.639 i
 3.5565  2.1143 -3.8018 i
 3.6165  2.1143 -10.353 i
 3.6765  2.1143 -15.8604 i
 3.7365  2.1143 -18.7813 i
 3.7965  2.1143 -18.5946 i
 3.8565  2.1143 -15.7911 i
 3.9165  2.1143 -11.5156 i
 3.9765  2.1143 -7.0497 i
 4.0365  2.1143 -3.3643 i
 4.0965  2.1143 -0.9027 i
 4.1565  2.1143  0.3603 i
 4.2165  2.1143  0.6687 i
 4.2765  2.1143  0.2042 i
 4.3365  2.1143 -1.0684 i
 4.3965  2.1143 -3.3502 i
 4.4565  2.1143 -6.784 i
 4.5165  2.1143 -11.1821 i
 4.5765  2.1143 -15.8673 i
 4.6365  2.1143 -19.7419 i
 4.6965  2.1143 -21.5974 i
 4.7565  2.1143 -20.5599 i
 4.8165  2.1143 -16.4885 i
 4.8765  2.1143 -10.1434 i
 4.9365  2.1143 -3.0213 i
 4.9965  2.1143  3.1113 i
 5.0565  2.1143  6.8268 i
 5.1165  2.1143  7.5534 i
 5.1765  2.1143  5.7891 i
 5.2365  2.1143  2.9112 i
 5.2965  2.1143  0.6362 i
 5.3565  2.1143  0.3332 i
 5.4165  2.1143  2.4589 i
 5.4765  2.1143  6.3497 i
 5.5365  2.1143  10.4671 i
 5.5965  2.1143  13.0152 i
 5.6565  2.1143  12.6917 i
 5.7165  2.1143  9.2674 i
 5.7765  2.1143  3.7457 i
 5.8365  2.1143 -1.987 i
 5.8965  2.1143 -5.9018 i
 5.9565  2.1143 -6.674 i
 6.0165  2.1143 -4.287 i
 6.0765  2.1143 -0.124 i
 6.1365  2.1143  3.529 i
 6.1965  2.1143  4.4089 i
 6.2565  2.1143  1.2771 i

# IsoCurve 76, 101 points
# x y z type
 0.2463  2.1425 -0.3415 i
 0.3063  2.1425 -5.4282 i
 0.3663  2.1425 -12.1913 i
 0.4263  2.1425 -17.8454 i
 0.4863  2.1425 -19.5442 i
 0.5463  2.1425 -15.5973 i
 0.6063  2.1425 -6.3695 i
 0.6663  2.1425  5.5368 i
 0.7263  2.1425  15.9763 i
 0.7863  2.1425  20.667 i
 0.8463  2.1425  16.8551 i
 0.9063  2.1425  4.6385 i
 0.9663  2.1425 -12.5828 i
 1.0263  2.1425 -28.7916 i
 1.0863  2.1425 -37.0523 i
 1.1463  2.1425 -31.7329 i
 1.2063  2.1425 -10.5332 i
 1.2663  2.1425  24.3768 i
 1.3263  2.1425  66.554 i
 1.3863  2.1425  106.835 i
 1.4463  2.1425  135.817 i
 1.5063  2.1425  146.521 i
 1.5663  2.1425  136.41 i
 1.6263  2.1425  108.122 i
 1.6863  2.1425  68.6834 i
 1.7463  2.1425  27.4598 i
 1.8063  2.1425 -6.524 i
 1.8663  2.1425 -27.0423 i
 1.9263  2.1425 -32.1688 i
 1.9863  2.1425 -24.3975 i
 2.0463  2.1425 -9.424 i
 2.1063  2.1425  5.9461 i
 2.1663  2.1425  16.0394 i
 2.2263  2.1425  17.9754 i
 2.2863  2.1425  12.2512 i
 2.3463  2.1425  2.1453 i
 2.4063  2.1425 -7.7654 i
 2.4663  2.1425 -13.3971 i
 2.5263  2.1425 -12.6205 i
 2.5863  2.1425 -5.9075 i
 2.6463  2.1425  4.0027 i
 2.7063  2.1425  13.2319 i
 2.7663  2.1425  18.2323 i
 2.8263  2.1425  17.0516 i
 2.8863  2.1425  9.9584 i
 2.9463  2.1425 -0.7558 i
 3.0063  2.1425 -11.6762 i
 3.0663  2.1425 -19.5034 i
 3.1263  2.1425 -22.1725 i
 3.1863  2.1425 -19.4681 i
 3.2463  2.1425 -12.9564 i
 3.3063  2.1425 -5.3082 i
 3.3663  2.1425  0.6978 i
 3.4263  2.1425  3.1201 i
 3.4863  2.1425  1.4187 i
 3.5463  2.1425 -3.5171 i
 3.6063  2.1425 -9.8327 i
 3.6663  2.1425 -15.4445 i
 3.7263  2.1425 -18.7545 i
 3.7863  2.1425 -19.0948 i
 3.8463  2.1425 -16.7806 i
 3.9063  2.1425 -12.8146 i
 3.9663  2.1425 -8.4108 i
 4.0263  2.1425 -4.554 i
 4.0863  2.1425 -1.7604 i
 4.1463  2.1425 -0.0981 i
 4.2063  2.1425  0.5981 i
 4.2663  2.1425  0.4628 i
 4.3263  2.1425 -0.5594 i
 4.3863  2.1425 -2.6806 i
 4.4463  2.1425 -6.0639 i
 4.5063  2.1425 -10.5562 i
 4.5663  2.1425 -15.5164 i
 4.6263  2.1425 -19.8576 i
 4.6863  2.1425 -22.331 i
 4.7463  2.1425 -21.9623 i
 4.8063  2.1425 -18.467 i
 4.8663  2.1425 -12.4605 i
 4.9263  2.1425 -5.3469 i
 4.9863  2.1425  1.1057 i
 5.0463  2.1425  5.362 i
 5.1063  2.1425  6.6657 i
 5.1663  2.1425  5.3158 i
 5.2263  2.1425  2.5503 i
 5.2863  2.1425  0.0651 i
 5.3463  2.1425 -0.6584 i
 5.4063  2.1425  1.0458 i
 5.4663  2.1425  4.7396 i
 5.5263  2.1425  9.0322 i
 5.5863  2.1425  12.1266 i
 5.6463  2.1425  12.5529 i
 5.7063  2.1425  9.7957 i
 5.7663  2.1425  4.5561 i
 5.8263  2.1425 -1.4787 i
 5.8863  2.1425 -6.2835 i
 5.9462  2.1425 -8.3159 i
 6.0062  2.1425 -7.1771 i
 6.0662  2.1425 -3.8275 i
 6.1262  2.1425 -0.241 i
 6.1862  2.1425  1.3995 i
 6.2462  2.1425 -0.3414 i

# IsoCurve 77, 101 points
# x y z type
 0.236  2.1707 -1.7873 i
 0.296  2.1707 -5.246 i
 0.356  2.1707 -10.595 i
 0.416  2.1707 -15.4929 i
 0.476  2.1707 -17.3095 i
 0.536  2.1707 -14.2477 i
 0.596  2.1707 -6.2645 i
 0.656  2.1707  4.6073 i
 0.716  2.1707  14.7376 i
 0.776  2.1707  20.087 i
 0.836  2.1707  17.7287 i
 0.896  2.1707  7.167 i
 0.956  2.1707 -9.0672 i
 1.016  2.1707 -25.8406 i
 1.076  2.1707 -36.82 i
 1.136  2.1707 -36.4564 i
 1.196  2.1707 -21.9182 i
 1.256  2.1707  5.6859 i
 1.316  2.1707  41.2559 i
 1.376  2.1707  76.9109 i
 1.436  2.1707  104.136 i
 1.496  2.1707  116.221 i
 1.556  2.1707  110.221 i
 1.616  2.1707  87.8232 i
 1.676  2.1707  54.8369 i
 1.736  2.1707  19.4644 i
 1.796  2.1707 -10.0917 i
 1.856  2.1707 -27.9321 i
 1.916  2.1707 -31.9634 i
 1.976  2.1707 -24.1654 i
 2.036  2.1707 -9.6007 i
 2.096  2.1707  5.4492 i
 2.156  2.1707  15.5725 i
 2.216  2.1707  17.8517 i
 2.276  2.1707  12.5272 i
 2.336  2.1707  2.5538 i
 2.396  2.1707 -7.7186 i
 2.456  2.1707 -14.2268 i
 2.516  2.1707 -14.6342 i
 2.576  2.1707 -9.0509 i
 2.636  2.1707  0.1676 i
 2.696  2.1707  9.4076 i
 2.756  2.1707  15.1691 i
 2.816  2.1707  15.314 i
 2.876  2.1707  9.7553 i
 2.936  2.1707  0.3798 i
 2.996  2.1707 -9.7187 i
 3.056  2.1707 -17.3819 i
 3.116  2.1707 -20.4753 i
 3.176  2.1707 -18.5452 i
 3.236  2.1707 -12.8447 i
 3.296  2.1707 -5.7666 i
 3.356  2.1707  0.0672 i
 3.416  2.1707  2.714 i
 3.476  2.1707  1.4976 i
 3.536  2.1707 -2.9005 i
 3.596  2.1707 -8.8246 i
 3.656  2.1707 -14.3153 i
 3.716  2.1707 -17.7952 i
 3.776  2.1707 -18.5232 i
 3.836  2.1707 -16.6879 i
 3.896  2.1707 -13.1622 i
 3.956  2.1707 -9.0667 i
 4.016  2.1707 -5.345 i
 4.076  2.1707 -2.5171 i
 4.136  2.1707 -0.6784 i
 4.196  2.1707  0.3055 i
 4.256  2.1707  0.5446 i
 4.316  2.1707 -0.042 i
 4.376  2.1707 -1.7074 i
 4.436  2.1707 -4.683 i
 4.496  2.1707 -8.9085 i
 4.556  2.1707 -13.8368 i
 4.616  2.1707 -18.4423 i
 4.676  2.1707 -21.47 i
 4.736  2.1707 -21.857 i
 4.796  2.1707 -19.1623 i
 4.856  2.1707 -13.8209 i
 4.916  2.1707 -7.0925 i
 4.976  2.1707 -0.6904 i
 5.036  2.1707  3.7904 i
 5.096  2.1707  5.4369 i
 5.156  2.1707  4.3518 i
 5.216  2.1707  1.6138 i
 5.276  2.1707 -1.1364 i
 5.336  2.1707 -2.338 i
 5.396  2.1707 -1.1346 i
 5.456  2.1707  2.2656 i
 5.516  2.1707  6.6475 i
 5.576  2.1707  10.2532 i
 5.636  2.1707  11.4818 i
 5.696  2.1707  9.5495 i
 5.756  2.1707  4.842 i
 5.816  2.1707 -1.1952 i
 5.876  2.1707 -6.6014 i
 5.936  2.1707 -9.676 i
 5.996  2.1707 -9.6752 i
 6.056  2.1707 -7.1388 i
 6.116  2.1707 -3.6939 i
 6.176  2.1707 -1.3857 i
 6.236  2.1707 -1.7872 i

# IsoCurve 78, 101 points
# x y z type
 0.2257  2.1989 -2.9655 i
 0.2857  2.1989 -4.842 i
 0.3457  2.1989 -8.7421 i
 0.4057  2.1989 -12.7965 i
 0.4657  2.1989 -14.6536 i
 0.5257  2.1989 -12.4807 i
 0.5857  2.1989 -5.8757 i
 0.6457  2.1989  3.6989 i
 0.7057  2.1989  13.1901 i
 0.7657  2.1989  18.9116 i
 0.8257  2.1989  17.8936 i
 0.8857  2.1989  9.1508 i
 0.9457  2.1989 -5.6168 i
 1.0057  2.1989 -22.2116 i
 1.0657  2.1989 -35.0417 i
 1.1257  2.1989 -38.8367 i
 1.1857  2.1989 -30.4336 i
 1.2457  2.1989 -10.0282 i
 1.3057  2.1989  18.57 i
 1.3657  2.1989  48.825 i
 1.4257  2.1989  73.2723 i
 1.4857  2.1989  85.6858 i
 1.5457  2.1989  82.9287 i
 1.6057  2.1989  65.8944 i
 1.6657  2.1989  39.2307 i
 1.7257  2.1989  9.9309 i
 1.7857  2.1989 -14.7536 i
 1.8457  2.1989 -29.4144 i
 1.9057  2.1989 -31.9397 i
 1.9657  2.1989 -23.886 i
 2.0257  2.1989 -9.6966 i
 2.0857  2.1989  4.9268 i
 2.1457  2.1989  14.9286 i
 2.2057  2.1989  17.4476 i
 2.2657  2.1989  12.5243 i
 2.3257  2.1989  2.7909 i
 2.3857  2.1989 -7.6814 i
 2.4457  2.1989 -14.9294 i
 2.5057  2.1989 -16.4845 i
 2.5657  2.1989 -12.1335 i
 2.6257  2.1989 -3.8329 i
 2.6857  2.1989  5.133 i
 2.7457  2.1989  11.4072 i
 2.8057  2.1989  12.7569 i
 2.8657  2.1989  8.7961 i
 2.9257  2.1989  1.0092 i
 2.9857  2.1989 -7.8852 i
 3.0457  2.1989 -14.9627 i
 3.1057  2.1989 -18.1214 i
 3.1657  2.1989 -16.7491 i
 3.2257  2.1989 -11.8192 i
 3.2857  2.1989 -5.4265 i
 3.3457  2.1989  0.0283 i
 3.4057  2.1989  2.688 i
 3.4657  2.1989  1.8195 i
 3.5257  2.1989 -2.0543 i
 3.5857  2.1989 -7.4713 i
 3.6457  2.1989 -12.6337 i
 3.7057  2.1989 -16.05 i
 3.7657  2.1989 -16.9786 i
 3.8257  2.1989 -15.54 i
 3.8857  2.1989 -12.5056 i
 3.9457  2.1989 -8.8951 i
 4.0057  2.1989 -5.5723 i
 4.0657  2.1989 -3.002 i
 4.1257  2.1989 -1.2434 i
 4.1857  2.1989 -0.1373 i
 4.2457  2.1989  0.4371 i
 4.3057  2.1989  0.3852 i
 4.3657  2.1989 -0.6006 i
 4.4257  2.1989 -2.8547 i
 4.4857  2.1989 -6.4591 i
 4.5457  2.1989 -11.0189 i
 4.6057  2.1989 -15.6251 i
 4.6657  2.1989 -19.0618 i
 4.7257  2.1989 -20.2031 i
 4.7857  2.1989 -18.4518 i
 4.8457  2.1989 -14.0374 i
 4.9057  2.1989 -8.0292 i
 4.9657  2.1989 -2.0294 i
 5.0257  2.1989  2.36 i
 5.0857  2.1989  4.1058 i
 5.1457  2.1989  3.1252 i
 5.2057  2.1989  0.3226 i
 5.2657  2.1989 -2.7489 i
 5.3257  2.1989 -4.4856 i
 5.3857  2.1989 -3.8655 i
 5.4457  2.1989 -0.8681 i
 5.5057  2.1989  3.4909 i
 5.5657  2.1989  7.5347 i
 5.6257  2.1989  9.576 i
 5.6857  2.1989  8.5902 i
 5.7457  2.1989  4.6458 i
 5.8057  2.1989 -1.0893 i
 5.8657  2.1989 -6.7802 i
 5.9257  2.1989 -10.6359 i
 5.9857  2.1989 -11.6195 i
 6.0457  2.1989 -9.8685 i
 6.1057  2.1989 -6.6414 i
 6.1657  2.1989 -3.7918 i
 6.2257  2.1989 -2.9655 i

# IsoCurve 79, 101 points
# x y z type
 0.2155  2.2271 -3.8046 i
 0.2755  2.2271 -4.2117 i
 0.3355  2.2271 -6.6904 i
 0.3955  2.2271 -9.8536 i
 0.4555  2.2271 -11.6788 i
 0.5155  2.2271 -10.37 i
 0.5755  2.2271 -5.228 i
 0.6355  2.2271  2.834 i
 0.6955  2.2271  11.3782 i
 0.7555  2.2271  17.1682 i
 0.8155  2.2271  17.3202 i
 0.8755  2.2271  10.482 i
 0.9355  2.2271 -2.4053 i
 0.9955  2.2271 -18.092 i
 1.0555  2.2271 -31.832 i
 1.1155  2.2271 -38.8115 i
 1.1755  2.2271 -35.7438 i
 1.2355  2.2271 -22.0933 i
 1.2955  2.2271 -0.4835 i
 1.3555  2.2271  23.8965 i
 1.4155  2.2271  44.7419 i
 1.4755  2.2271  56.4967 i
 1.5355  2.2271  56.0417 i
 1.5955  2.2271  43.6531 i
 1.6555  2.2271  22.9176 i
 1.7155  2.2271 -0.3762 i
 1.7755  2.2271 -20.0103 i
 1.8355  2.2271 -31.1997 i
 1.8955  2.2271 -31.9504 i
 1.9555  2.2271 -23.4919 i
 2.0155  2.2271 -9.6793 i
 2.0755  2.2271  4.3999 i
 2.1355  2.2271  14.1254 i
 2.1955  2.2271  16.7794 i
 2.2555  2.2271  12.262 i
 2.3155  2.2271  2.8921 i
 2.3755  2.2271 -7.5809 i
 2.4355  2.2271 -15.373 i
 2.4955  2.2271 -17.9665 i
 2.5555  2.2271 -14.8795 i
 2.6155  2.2271 -7.6755 i
 2.6755  2.2271  0.7394 i
 2.7355  2.2271  7.237 i
 2.7955  2.2271  9.5854 i
 2.8555  2.2271  7.172 i
 2.9155  2.2271  1.1044 i
 2.9755  2.2271 -6.3039 i
 3.0355  2.2271 -12.4369 i
 3.0955  2.2271 -15.3205 i
 3.1555  2.2271 -14.2687 i
 3.2155  2.2271 -10.0249 i
 3.2755  2.2271 -4.3863 i
 3.3355  2.2271  0.5138 i
 3.3955  2.2271  2.9786 i
 3.4555  2.2271  2.2969 i
 3.5155  2.2271 -1.1086 i
 3.5755  2.2271 -5.9481 i
 3.6355  2.2271 -10.6053 i
 3.6955  2.2271 -13.7267 i
 3.7555  2.2271 -14.6373 i
 3.8155  2.2271 -13.4516 i
 3.8755  2.2271 -10.8805 i
 3.9355  2.2271 -7.8529 i
 3.9955  2.2271 -5.1314 i
 4.0555  2.2271 -3.0811 i
 4.1155  2.2271 -1.6683 i
 4.1755  2.2271 -0.6534 i
 4.2355  2.2271  0.1401 i
 4.2955  2.2271  0.6297 i
 4.3555  2.2271  0.4571 i
 4.4155  2.2271 -0.8334 i
 4.4755  2.2271 -3.5036 i
 4.5355  2.2271 -7.3612 i
 4.5955  2.2271 -11.6703 i
 4.6555  2.2271 -15.3055 i
 4.7155  2.2271 -17.1146 i
 4.7755  2.2271 -16.359 i
 4.8355  2.2271 -13.0496 i
 4.8955  2.2271 -8.0285 i
 4.9555  2.2271 -2.7347 i
 5.0155  2.2271  1.2774 i
 5.0755  2.2271  2.8958 i
 5.1355  2.2271  1.8703 i
 5.1955  2.2271 -1.0777 i
 5.2555  2.2271 -4.5132 i
 5.3155  2.2271 -6.8284 i
 5.3755  2.2271 -6.866 i
 5.4355  2.2271 -4.3854 i
 5.4955  2.2271 -0.1837 i
 5.5555  2.2271  4.1857 i
 5.6155  2.2271  6.9988 i
 5.6755  2.2271  7.0294 i
 5.7355  2.2271  4.0389 i
 5.7955  2.2271 -1.1084 i
 5.8555  2.2271 -6.7611 i
 5.9155  2.2271 -11.1102 i
 5.9755  2.2271 -12.8902 i
 6.0355  2.2271 -11.8705 i
 6.0955  2.2271 -8.9336 i
 6.1555  2.2271 -5.6946 i
 6.2155  2.2271 -3.8046 i

# IsoCurve 80, 101 points
# x y z type
 0.2052  2.2553 -4.2621 i
 0.2652  2.2553 -3.3724 i
 0.3252  2.2553 -4.5171 i
 0.3852  2.2553 -6.7821 i
 0.4452  2.2553 -8.5108 i
 0.5052  2.2553 -8.0129 i
 0.5652  2.2553 -4.3641 i
 0.6252  2.2553  2.0291 i
 0.6852  2.2553  9.3574 i
 0.7452  2.2553  14.9094 i
 0.8052  2.2553  16.0103 i
 0.8652  2.2553  11.0749 i
 0.9252  2.2553  0.3858 i
 0.9852  2.2553 -13.7269 i
 1.0452  2.2553 -27.4281 i
 1.1052  2.2553 -36.511 i
 1.1652  2.2553 -37.768 i
 1.2252  2.2553 -30.1345 i
 1.2852  2.2553 -15.196 i
 1.3452  2.2553  3.1512 i
 1.4052  2.2553  19.815 i
 1.4652  2.2553  30.054 i
 1.5252  2.2553  30.9586 i
 1.5852  2.2553  22.3751 i
 1.6452  2.2553  6.9624 i
 1.7052  2.2553 -10.6464 i
 1.7652  2.2553 -25.3015 i
 1.8252  2.2553 -32.9382 i
 1.8852  2.2553 -31.7975 i
 1.9452  2.2553 -22.878 i
 2.0052  2.2553 -9.491 i
 2.0652  2.2553  3.9065 i
 2.1252  2.2553  13.1916 i
 2.1852  2.2553  15.8686 i
 2.2452  2.2553  11.758 i
 2.3052  2.2553  2.883 i
 2.3652  2.2553 -7.364 i
 2.4252  2.2553 -15.4522 i
 2.4852  2.2553 -18.9026 i
 2.5452  2.2553 -17.0346 i
 2.6052  2.2553 -11.0434 i
 2.6652  2.2553 -3.4288 i
 2.7252  2.2553  2.9833 i
 2.7852  2.2553  6.0556 i
 2.8452  2.2553  5.0328 i
 2.9052  2.2553  0.6918 i
 2.9652  2.2553 -5.0635 i
 3.0252  2.2553 -9.9787 i
 3.0852  2.2553 -12.2897 i
 3.1452  2.2553 -11.3221 i
 3.2052  2.2553 -7.6496 i
 3.2652  2.2553 -2.7902 i
 3.3252  2.2553  1.4159 i
 3.3852  2.2553  3.4924 i
 3.4452  2.2553  2.8233 i
 3.5052  2.2553 -0.2065 i
 3.5652  2.2553 -4.4454 i
 3.6252  2.2553 -8.4614 i
 3.6852  2.2553 -11.0756 i
 3.7452  2.2553 -11.737 i
 3.8052  2.2553 -10.6152 i
 3.8652  2.2553 -8.4089 i
 3.9252  2.2553 -5.9805 i
 3.9852  2.2553 -3.9884 i
 4.0452  2.2553 -2.6702 i
 4.1052  2.2553 -1.8543 i
 4.1652  2.2553 -1.1694 i
 4.2252  2.2553 -0.3354 i
 4.2852  2.2553  0.6135 i
 4.3452  2.2553  1.2881 i
 4.4052  2.2553  1.1105 i
 4.4652  2.2553 -0.3825 i
 4.5252  2.2553 -3.2402 i
 4.5852  2.2553 -6.9505 i
 4.6452  2.2553 -10.5316 i
 4.7052  2.2553 -12.8503 i
 4.7652  2.2553 -13.0526 i
 4.8252  2.2553 -10.9323 i
 4.8852  2.2553 -7.079 i
 4.9452  2.2553 -2.7234 i
 5.0052  2.2553  0.6795 i
 5.0652  2.2553  1.9837 i
 5.1252  2.2553  0.7956 i
 5.1852  2.2553 -2.3499 i
 5.2452  2.2553 -6.1634 i
 5.3052  2.2553 -9.0728 i
 5.3652  2.2553 -9.8218 i
 5.4252  2.2553 -7.9654 i
 5.4852  2.2553 -4.0692 i
 5.5452  2.2553  0.4766 i
 5.6052  2.2553  3.9658 i
 5.6652  2.2553  5.019 i
 5.7252  2.2553  3.1147 i
 5.7852  2.2553 -1.2001 i
 5.8452  2.2553 -6.5075 i
 5.9052  2.2553 -11.0541 i
 5.9652  2.2553 -13.4191 i
 6.0252  2.2553 -13.0526 i
 6.0852  2.2553 -10.4689 i
 6.1452  2.2553 -7.0091 i
 6.2052  2.2553 -4.2621 i

# IsoCurve 81, 101 points
# x y z type
 0.195  2.2835 -4.3281 i
 0.255  2.2835 -2.3633 i
 0.315  2.2835 -2.3154 i
 0.375  2.2835 -3.7151 i
 0.435  2.2835 -5.2926 i
 0.495  2.2835 -5.5253 i
 0.555  2.2835 -3.3427 i
 0.615  2.2835  1.2942 i
 0.675  2.2835  7.1911 i
 0.735  2.2835  12.2128 i
 0.795  2.2835  14.0013 i
 0.855  2.2835  10.8761 i
 0.915  2.2835  2.5848 i
 0.975  2.2835 -9.3968 i
 1.035  2.2835 -22.1667 i
 1.095  2.2835 -32.2406 i
 1.155  2.2835 -36.675 i
 1.215  2.2835 -34.0868 i
 1.275  2.2835 -25.2048 i
 1.335  2.2835 -12.7364 i
 1.395  2.2835 -0.5633 i
 1.455  2.2835  7.4845 i
 1.515  2.2835  8.8722 i
 1.575  2.2835  3.2011 i
 1.635  2.2835 -7.6428 i
 1.695  2.2835 -20.093 i
 1.755  2.2835 -30.06 i
 1.815  2.2835 -34.2583 i
 1.875  2.2835 -31.2582 i
 1.935  2.2835 -21.9174 i
 1.995  2.2835 -9.0563 i
 2.055  2.2835  3.4977 i
 2.115  2.2835  12.1648 i
 2.175  2.2835  14.7406 i
 2.235  2.2835  11.0265 i
 2.295  2.2835  2.7741 i
 2.355  2.2835 -7.0047 i
 2.415  2.2835 -15.1004 i
 2.475  2.2835 -19.1618 i
 2.535  2.2835 -18.3893 i
 2.595  2.2835 -13.6543 i
 2.655  2.2835 -7.0428 i
 2.715  2.2835 -1.022 i
 2.775  2.2835  2.4527 i
 2.8349  2.2835  2.5726 i
 2.8949  2.2835 -0.1522 i
 2.9549  2.2835 -4.2087 i
 3.0149  2.2835 -7.7334 i
 3.0749  2.2835 -9.2381 i
 3.1349  2.2835 -8.1386 i
 3.1949  2.2835 -4.906 i
 3.2549  2.2835 -0.8131 i
 3.3149  2.2835  2.5996 i
 3.3749  2.2835  4.119 i
 3.4349  2.2835  3.2866 i
 3.4949  2.2835  0.5117 i
 3.5549  2.2835 -3.1494 i
 3.6149  2.2835 -6.4369 i
 3.6749  2.2835 -8.3665 i
 3.7349  2.2835 -8.5554 i
 3.7949  2.2835 -7.2833 i
 3.8549  2.2835 -5.2874 i
 3.9149  2.2835 -3.399 i
 3.9749  2.2835 -2.1847 i
 4.0349  2.2835 -1.7442 i
 4.0949  2.2835 -1.7385 i
 4.1549  2.2835 -1.6232 i
 4.2149  2.2835 -0.9689 i
 4.2749  2.2835  0.2811 i
 4.3349  2.2835  1.738 i
 4.3949  2.2835  2.7177 i
 4.4549  2.2835  2.5524 i
 4.5149  2.2835  0.9273 i
 4.5749  2.2835 -1.9093 i
 4.6349  2.2835 -5.1693 i
 4.6949  2.2835 -7.7875 i
 4.7549  2.2835 -8.8305 i
 4.8149  2.2835 -7.8894 i
 4.8749  2.2835 -5.2893 i
 4.9349  2.2835 -2.0183 i
 4.9949  2.2835  0.6156 i
 5.0549  2.2835  1.4768 i
 5.1149  2.2835  0.0562 i
 5.1749  2.2835 -3.2957 i
 5.2349  2.2835 -7.459 i
 5.2949  2.2835 -10.9381 i
 5.3549  2.2835 -12.4179 i
 5.4149  2.2835 -11.2734 i
 5.4749  2.2835 -7.8333 i
 5.5349  2.2835 -3.2891 i
 5.5949  2.2835  0.7267 i
 5.6549  2.2835  2.7392 i
 5.7149  2.2835  1.9811 i
 5.7749  2.2835 -1.3165 i
 5.8349  2.2835 -6.0087 i
 5.8949  2.2835 -10.4672 i
 5.9549  2.2835 -13.1944 i
 6.0149  2.2835 -13.3828 i
 6.0749  2.2835 -11.2018 i
 6.1349  2.2835 -7.695 i
 6.1949  2.2835 -4.3281 i

# IsoCurve 82, 101 points
# x y z type
 0.1847  2.3116 -4.0254 i
 0.2447  2.3116 -1.2435 i
 0.3047  2.3116 -0.1894 i
 0.3647  2.3116 -0.7936 i
 0.4247  2.3116 -2.1771 i
 0.4847  2.3116 -3.0364 i
 0.5447  2.3116 -2.2358 i
 0.6047  2.3116  0.6321 i
 0.6647  2.3116  4.9488 i
 0.7247  2.3116  9.1783 i
 0.7847  2.3116  11.3677 i
 0.8447  2.3116  9.8739 i
 0.9047  2.3116  4.0477 i
 0.9647  2.3116 -5.3907 i
 1.0247  2.3116 -16.4515 i
 1.0847  2.3116 -26.4475 i
 1.1447  2.3116 -32.8569 i
 1.2047  2.3116 -34.1834 i
 1.2647  2.3116 -30.5001 i
 1.3247  2.3116 -23.4713 i
